,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900
1,2.330508474576271,3.6016949152542375,1.4830508474576272,1.059322033898305,1.4830508474576272,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
2,2.754237288135593,7.627118644067797,2.9661016949152543,1.2711864406779663,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
3,2.11864406779661,6.567796610169492,2.330508474576271,0.423728813559322,4.661016949152542,0.211864406779661,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
4,13.983050847457626,2.754237288135593,2.330508474576271,2.11864406779661,1.4830508474576272,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
5,18.008474576271187,6.3559322033898304,4.872881355932203,2.330508474576271,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
6,24.364406779661017,1.9067796610169492,1.4830508474576272,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
7,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
8,4.4491525423728815,10.38135593220339,0.6355932203389831,0.423728813559322,0.211864406779661,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
9,21.822033898305087,3.8135593220338984,2.5423728813559325,1.694915254237288,1.2711864406779663,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
10,5.084745762711865,10.38135593220339,6.567796610169492,2.5423728813559325,1.9067796610169492,0.6355932203389831,0.423728813559322,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305,1.059322033898305
